"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","B1G","Gross value added at basic prices, total activity","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1806829.806,,
"BRA","Brazil","D1VC","of which: Manufacturing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",118357.775,,
"BRA","Brazil","D1VC","of which: Manufacturing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",120264.352,,
"BRA","Brazil","D1VC","of which: Manufacturing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",123861.089,,
"BRA","Brazil","D1VC","of which: Manufacturing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",128017.505,,
"BRA","Brazil","P3","Final consumption expenditure","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1509201.475,,
"BRA","Brazil","P3","Final consumption expenditure","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1594810.187,,
"BRA","Brazil","P3","Final consumption expenditure","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1675737.069,,
"BRA","Brazil","P3","Final consumption expenditure","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1779215.847,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",18595.064,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",16014.888,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",17986.691,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",20148.159,,
"BRA","Brazil","P51N1111","Dwellings","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",79738.691,,
"BRA","Brazil","P51N1111","Dwellings","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",75980.843,,
"BRA","Brazil","P51N1111","Dwellings","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",68259.551,,
"BRA","Brazil","P51N1111","Dwellings","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",69020.318,,
"BRA","Brazil","P51N1112","Other buildings and structures","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",90512.069,,
"BRA","Brazil","P51N1112","Other buildings and structures","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",81205.52,,
"BRA","Brazil","P51N1112","Other buildings and structures","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",74682.038,,
"BRA","Brazil","P51N1112","Other buildings and structures","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",74809.785,,
"BRA","Brazil","D1VB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",138115.782,,
"BRA","Brazil","D1VB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",141493.096,,
"BRA","Brazil","D1VB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",144284.279,,
"BRA","Brazil","D1VB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",149851.617,,
"BRA","Brazil","D11VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",30684.982,,
"BRA","Brazil","D11VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",27547.23,,
"BRA","Brazil","D11VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",25579.334,,
"BRA","Brazil","D11VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",25830.319,,
"BRA","Brazil","D1VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",160373.109,,
"BRA","Brazil","D1VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",168907.169,,
"BRA","Brazil","D1VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",177464.974,,
"BRA","Brazil","D1VG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",185660.581,,
"BRA","Brazil","D11VJ","Information and communication (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",19488.086,,
"BRA","Brazil","D11VJ","Information and communication (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",20368.484,,
"BRA","Brazil","D11VJ","Information and communication (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",21260.605,,
"BRA","Brazil","D11VJ","Information and communication (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",22592.173,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",109794.559,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",127906.291,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",129087.87,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",127043.627,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",149954.415,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",158407.318,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",167739.717,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",176751.698,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",218956.999,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",233082.443,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",245420.339,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",259582.453,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",33811.011,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",36080.087,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",37684.882,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",40010.468,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1802212,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1743173.032,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1766232.929,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1743572.078,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1152781.252,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1108546.738,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1130473.371,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1157219.267,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",0,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",0,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",173.02,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",-52825.551,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",259932.027,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",252883.433,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",258567.969,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",262885.212,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",88977.009,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",80093.375,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",72688.171,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",70513.465,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",311051.32,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",292478.8,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",299014.353,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",307471.166,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",52903.234,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",51827.459,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",52551.474,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",53511.406,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",329292.902,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",330095.15,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",330681.817,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",333000.754,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",45738.014,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",44267.578,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",44450.181,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",45855.979,,
"BRA","Brazil","P51N11131","Transport equipment","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,52504.153,,
"BRA","Brazil","P51N11131","Transport equipment","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,40834.817,,
"BRA","Brazil","P51N11131","Transport equipment","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,47498.187,,
"BRA","Brazil","P51N11131","Transport equipment","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,70291.277,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,31105.974,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,24977.947,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,27429.951,,
"BRA","Brazil","P51N1113I","ICT equipment, SNA08","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,30110.907,,
"BRA","Brazil","P51N1112","Other buildings and structures","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,151409.324,,
"BRA","Brazil","P51N1112","Other buildings and structures","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,126653.847,,
"BRA","Brazil","P51N1112","Other buildings and structures","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,113891.137,,
"BRA","Brazil","P51N1112","Other buildings and structures","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,111801.304,,
"BRA","Brazil","P6","Exports of goods and services","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",388909.146,,
"BRA","Brazil","P6","Exports of goods and services","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",392986.45,,
"BRA","Brazil","P6","Exports of goods and services","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",414535.473,,
"BRA","Brazil","P6","Exports of goods and services","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",515410.662,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1928381.828,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",2025395.922,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",2135573.64,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",2275627.955,,
"BRA","Brazil","P52","Changes in inventories","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",-12788.023,,
"BRA","Brazil","P52","Changes in inventories","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",-17488.311,,
"BRA","Brazil","P52","Changes in inventories","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",2205.334,,
"BRA","Brazil","P52","Changes in inventories","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",-65.868,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",-12788.023,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",-17488.311,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",2205.334,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",-65.868,,
"BRA","Brazil","P51","Gross fixed capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",537705.858,,
"BRA","Brazil","P51","Gross fixed capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",472483.07,,
"BRA","Brazil","P51","Gross fixed capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",460399.998,,
"BRA","Brazil","P51","Gross fixed capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",484487.014,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",43907.07,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",40943.495,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",39731.23,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",41257.124,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",596222.639,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",597480.675,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",593473.449,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",598143.435,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",3014754.849,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",2915993.985,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",2954568.767,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",2916661.513,,
"BRA","Brazil","P5","Gross capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",524917.835,,
"BRA","Brazil","P5","Gross capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",451717.429,,
"BRA","Brazil","P5","Gross capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",463403.005,,
"BRA","Brazil","P5","Gross capital formation","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",479417.74,,
"BRA","Brazil","B11","External balance of goods and services","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",-34767.452,,
"BRA","Brazil","B11","External balance of goods and services","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",12409.908,,
"BRA","Brazil","B11","External balance of goods and services","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",6150.728,,
"BRA","Brazil","B11","External balance of goods and services","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",-8556.922,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",8857.136995,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",8496.792901,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",8540.582387,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",8362.660566,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,9261.424905,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,9001.522326,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,9212.22165,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,9530.670479,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPIXOE","Per head, index using current prices and current PPPs","2015","2015","OECDIDX","OECD=100","-2","Hundredths",,,36.611172,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPIXOE","Per head, index using current prices and current PPPs","2016","2016","OECDIDX","OECD=100","-2","Hundredths",,,34.201374,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPIXOE","Per head, index using current prices and current PPPs","2017","2017","OECDIDX","OECD=100","-2","Hundredths",,,33.564311,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPIXOE","Per head, index using current prices and current PPPs","2018","2018","OECDIDX","OECD=100","-2","Hundredths",,,33.3716,"E","Estimated value"
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",96.724083,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",98.003616,,
