"COUNTRY","Country","COMMODITY","Commodity","VARIABLE","Variable","TIME","Time","Value","Flag Codes","Flags"
"BRA","Brazil","WMP","Wholemilk powder (pw)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",7068.430159,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",7360.301315,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",7634.814315,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",7935.485765,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PC","Consumption per capita, kg","2015","2015",2.920807039,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PC","Consumption per capita, kg","2016","2016",2.961798819,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PC","Consumption per capita, kg","2017","2017",2.999462051,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PC","Consumption per capita, kg","2018","2018",3.035114686,,
"BRA","Brazil","WMP","Wholemilk powder (pw)","PC","Consumption per capita, kg","2019","2019",3.076530187,,
"BRA","Brazil","WYP","Whey powder (pw)","IM","Imports, kt (for Biofuels in millions of litres)","2015","2015",26.88563973,,
"BRA","Brazil","WYP","Whey powder (pw)","IM","Imports, kt (for Biofuels in millions of litres)","2016","2016",27.69854866,,
"BRA","Brazil","WYP","Whey powder (pw)","IM","Imports, kt (for Biofuels in millions of litres)","2017","2017",28.19919487,,
"BRA","Brazil","WYP","Whey powder (pw)","IM","Imports, kt (for Biofuels in millions of litres)","2018","2018",28.85330476,,
"BRA","Brazil","WYP","Whey powder (pw)","IM","Imports, kt (for Biofuels in millions of litres)","2019","2019",29.43199386,,
"BRA","Brazil","WYP","Whey powder (pw)","EX","Exports, kt (for Biofuels in millions of litres)","2015","2015",0.024146341,,
"BRA","Brazil","WYP","Whey powder (pw)","EX","Exports, kt (for Biofuels in millions of litres)","2016","2016",0.024682927,,
"BRA","Brazil","WYP","Whey powder (pw)","EX","Exports, kt (for Biofuels in millions of litres)","2017","2017",0.025219512,,
"BRA","Brazil","WYP","Whey powder (pw)","EX","Exports, kt (for Biofuels in millions of litres)","2018","2018",0.025756098,,
"BRA","Brazil","WYP","Whey powder (pw)","EX","Exports, kt (for Biofuels in millions of litres)","2019","2019",0.026292683,,
"BRA","Brazil","WYP","Whey powder (pw)","NT","Trade balance, kt (for Biofuels in millions of litres)","2015","2015",-26.86149339,,
"BRA","Brazil","WYP","Whey powder (pw)","NT","Trade balance, kt (for Biofuels in millions of litres)","2016","2016",-27.67386573,,
"BRA","Brazil","WYP","Whey powder (pw)","NT","Trade balance, kt (for Biofuels in millions of litres)","2017","2017",-28.17397536,,
"BRA","Brazil","WYP","Whey powder (pw)","NT","Trade balance, kt (for Biofuels in millions of litres)","2018","2018",-28.82754866,,
"BRA","Brazil","WYP","Whey powder (pw)","NT","Trade balance, kt (for Biofuels in millions of litres)","2019","2019",-29.40570118,,
"BRA","Brazil","SU","Sugar (rse)","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",42380.00711,,
"BRA","Brazil","SU","Sugar (rse)","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",41634.17834,,
"BRA","Brazil","SU","Sugar (rse)","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",40947.10481,,
"BRA","Brazil","SU","Sugar (rse)","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",44861.54951,,
"BRA","Brazil","SU","Sugar (rse)","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",45436.60611,,
"BRA","Brazil","SU","Sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","SU","Sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","SU","Sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","SU","Sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","SU","Sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","SU","Sugar (rse)","QC","Consumption, kt (for Biofuels in millions of litres)","2015","2015",13847.20762,,
"BRA","Brazil","SU","Sugar (rse)","QC","Consumption, kt (for Biofuels in millions of litres)","2016","2016",14506.83127,,
"BRA","Brazil","SU","Sugar (rse)","QC","Consumption, kt (for Biofuels in millions of litres)","2017","2017",14397.31556,,
"BRA","Brazil","SU","Sugar (rse)","QC","Consumption, kt (for Biofuels in millions of litres)","2018","2018",14650.0939,,
"BRA","Brazil","SU","Sugar (rse)","QC","Consumption, kt (for Biofuels in millions of litres)","2019","2019",15080.37188,,
"BRA","Brazil","SU","Sugar (rse)","ST","Ending stocks, kt (for Biofuels in millions of litres)","2015","2015",3031.051975,,
"BRA","Brazil","SU","Sugar (rse)","ST","Ending stocks, kt (for Biofuels in millions of litres)","2016","2016",3225.814098,,
"BRA","Brazil","SU","Sugar (rse)","ST","Ending stocks, kt (for Biofuels in millions of litres)","2017","2017",3235.505448,,
"BRA","Brazil","SU","Sugar (rse)","ST","Ending stocks, kt (for Biofuels in millions of litres)","2018","2018",3260.405142,,
"BRA","Brazil","SU","Sugar (rse)","ST","Ending stocks, kt (for Biofuels in millions of litres)","2019","2019",3382.699232,,
"BRA","Brazil","SU","Sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2015","2015",28371.87094,,
"BRA","Brazil","SU","Sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2016","2016",26932.58495,,
"BRA","Brazil","SU","Sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2017","2017",26540.0979,,
"BRA","Brazil","SU","Sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2018","2018",30186.55591,,
"BRA","Brazil","SU","Sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2019","2019",30233.94015,,
"BRA","Brazil","SU","Sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2015","2015",28371.87094,,
"BRA","Brazil","SU","Sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2016","2016",26932.58495,,
"BRA","Brazil","SU","Sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2017","2017",26540.0979,,
"BRA","Brazil","SU","Sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2018","2018",30186.55591,,
"BRA","Brazil","SU","Sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2019","2019",30233.94015,,
"BRA","Brazil","SU","Sugar (rse)","FO","Food, kt","2015","2015",13847.20762,,
"BRA","Brazil","SU","Sugar (rse)","FO","Food, kt","2016","2016",14506.83127,,
"BRA","Brazil","SU","Sugar (rse)","FO","Food, kt","2017","2017",14397.31556,,
"BRA","Brazil","SU","Sugar (rse)","FO","Food, kt","2018","2018",14650.0939,,
"BRA","Brazil","SU","Sugar (rse)","FO","Food, kt","2019","2019",15080.37188,,
"BRA","Brazil","SU","Sugar (rse)","PC","Consumption per capita, kg","2015","2015",68.11421168,,
"BRA","Brazil","SU","Sugar (rse)","PC","Consumption per capita, kg","2016","2016",70.82452802,,
"BRA","Brazil","SU","Sugar (rse)","PC","Consumption per capita, kg","2017","2017",69.78573494,,
"BRA","Brazil","SU","Sugar (rse)","PC","Consumption per capita, kg","2018","2018",70.52349487,,
"BRA","Brazil","SU","Sugar (rse)","PC","Consumption per capita, kg","2019","2019",72.11748661,,
"BRA","Brazil","SUR","Raw sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","SUR","Raw sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","SUR","Raw sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","SUR","Raw sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","SUR","Raw sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","SUR","Raw sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2015","2015",18728.49919,,
"BRA","Brazil","SUR","Raw sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2016","2016",17304.05901,,
"BRA","Brazil","SUR","Raw sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2017","2017",17457.00933,,
"BRA","Brazil","SUR","Raw sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2018","2018",19808.44785,,
"BRA","Brazil","SUR","Raw sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2019","2019",19452.54453,,
"BRA","Brazil","SUR","Raw sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2015","2015",18728.49919,,
"BRA","Brazil","SUR","Raw sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2016","2016",17304.05901,,
"BRA","Brazil","SUR","Raw sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2017","2017",17457.00933,,
"BRA","Brazil","SUR","Raw sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2018","2018",19808.44785,,
"BRA","Brazil","SUR","Raw sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2019","2019",19452.54453,,
"BRA","Brazil","SUR","Raw sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",991.9237068,,
"BRA","Brazil","SUR","Raw sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",882.8703552,,
"BRA","Brazil","SUR","Raw sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",923.0215573,,
"BRA","Brazil","SUR","Raw sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",970.7642492,,
"BRA","Brazil","SUR","Raw sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",990.8984641,,
"BRA","Brazil","SUW","White sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","SUW","White sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","SUW","White sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","SUW","White sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","SUW","White sugar (rse)","IM","Imports, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","SUW","White sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2015","2015",9643.371758,,
"BRA","Brazil","SUW","White sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2016","2016",9628.525938,,
"BRA","Brazil","SUW","White sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2017","2017",9083.088569,,
"BRA","Brazil","SUW","White sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2018","2018",10378.10806,,
"BRA","Brazil","SUW","White sugar (rse)","EX","Exports, kt (for Biofuels in millions of litres)","2019","2019",10781.39562,,
"BRA","Brazil","SUW","White sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2015","2015",9643.371758,,
"BRA","Brazil","SUW","White sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2016","2016",9628.525938,,
"BRA","Brazil","SUW","White sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2017","2017",9083.088569,,
"BRA","Brazil","SUW","White sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2018","2018",10378.10806,,
"BRA","Brazil","SUW","White sugar (rse)","NT","Trade balance, kt (for Biofuels in millions of litres)","2019","2019",10781.39562,,
"BRA","Brazil","SUW","White sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",1151.206988,,
"BRA","Brazil","SUW","White sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",1044.756828,,
"BRA","Brazil","SUW","White sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",1087.976629,,
"BRA","Brazil","SUW","White sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",1141.558778,,
"BRA","Brazil","SUW","White sugar (rse)","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",1166.874293,,
"BRA","Brazil","ET","Ethanol","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",34485.1353,,
"BRA","Brazil","ET","Ethanol","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",37456.19219,,
"BRA","Brazil","ET","Ethanol","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",41376.31784,,
"BRA","Brazil","ET","Ethanol","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",43178.62204,,
"BRA","Brazil","ET","Ethanol","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",45371.36636,,
"BRA","Brazil","ET","Ethanol","QC","Consumption, kt (for Biofuels in millions of litres)","2015","2015",29374.93188,,
"BRA","Brazil","ET","Ethanol","QC","Consumption, kt (for Biofuels in millions of litres)","2016","2016",30172.78844,,
"BRA","Brazil","ET","Ethanol","QC","Consumption, kt (for Biofuels in millions of litres)","2017","2017",32781.77397,,
"BRA","Brazil","ET","Ethanol","QC","Consumption, kt (for Biofuels in millions of litres)","2018","2018",33296.75533,,
"BRA","Brazil","ET","Ethanol","QC","Consumption, kt (for Biofuels in millions of litres)","2019","2019",35744.94853,,
"BRA","Brazil","ET","Ethanol","NT","Trade balance, kt (for Biofuels in millions of litres)","2015","2015",5110.203415,,
"BRA","Brazil","ET","Ethanol","NT","Trade balance, kt (for Biofuels in millions of litres)","2016","2016",7283.403754,,
"BRA","Brazil","ET","Ethanol","NT","Trade balance, kt (for Biofuels in millions of litres)","2017","2017",8594.543874,,
"BRA","Brazil","ET","Ethanol","NT","Trade balance, kt (for Biofuels in millions of litres)","2018","2018",9881.866707,,
"BRA","Brazil","ET","Ethanol","NT","Trade balance, kt (for Biofuels in millions of litres)","2019","2019",9626.417834,,
"BRA","Brazil","ET","Ethanol","OU","Other use, kt (for Biofuels in millions of litres)","2015","2015",1951.485984,,
"BRA","Brazil","ET","Ethanol","OU","Other use, kt (for Biofuels in millions of litres)","2016","2016",2023.577344,,
"BRA","Brazil","ET","Ethanol","OU","Other use, kt (for Biofuels in millions of litres)","2017","2017",2095.668703,,
"BRA","Brazil","ET","Ethanol","OU","Other use, kt (for Biofuels in millions of litres)","2018","2018",2167.760063,,
"BRA","Brazil","ET","Ethanol","OU","Other use, kt (for Biofuels in millions of litres)","2019","2019",2239.851423,,
"BRA","Brazil","ET","Ethanol","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",165.6226681,,
"BRA","Brazil","ET","Ethanol","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",172.889089,,
"BRA","Brazil","ET","Ethanol","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",178.9080318,,
"BRA","Brazil","ET","Ethanol","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",187.2960845,,
"BRA","Brazil","ET","Ethanol","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",193.3380004,,
"BRA","Brazil","BD","Biodiesel","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",2731.149907,,
"BRA","Brazil","BD","Biodiesel","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",2804.890954,,
"BRA","Brazil","BD","Biodiesel","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",2880.62301,,
"BRA","Brazil","BD","Biodiesel","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",2958.399831,,
"BRA","Brazil","BD","Biodiesel","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",3038.276626,,
"BRA","Brazil","BD","Biodiesel","QC","Consumption, kt (for Biofuels in millions of litres)","2015","2015",2731.149907,,
"BRA","Brazil","BD","Biodiesel","QC","Consumption, kt (for Biofuels in millions of litres)","2016","2016",2804.890954,,
"BRA","Brazil","BD","Biodiesel","QC","Consumption, kt (for Biofuels in millions of litres)","2017","2017",2880.62301,,
"BRA","Brazil","BD","Biodiesel","QC","Consumption, kt (for Biofuels in millions of litres)","2018","2018",2958.399831,,
"BRA","Brazil","BD","Biodiesel","QC","Consumption, kt (for Biofuels in millions of litres)","2019","2019",3038.276626,,
"BRA","Brazil","BD","Biodiesel","NT","Trade balance, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","BD","Biodiesel","NT","Trade balance, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","BD","Biodiesel","NT","Trade balance, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","BD","Biodiesel","NT","Trade balance, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","BD","Biodiesel","NT","Trade balance, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","BD","Biodiesel","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",318.2592864,,
"BRA","Brazil","BD","Biodiesel","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",332.1051831,,
"BRA","Brazil","BD","Biodiesel","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",346.7946309,,
"BRA","Brazil","BD","Biodiesel","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",365.0727939,,
"BRA","Brazil","BD","Biodiesel","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",379.0229653,,
"BRA","Brazil","FH","Fish","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",1375.124306,,
"BRA","Brazil","FH","Fish","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",1413.721068,,
"BRA","Brazil","FH","Fish","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",1459.866956,,
"BRA","Brazil","FH","Fish","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",1502.398676,,
"BRA","Brazil","FH","Fish","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",1535.820312,,
"BRA","Brazil","FH","Fish","IM","Imports, kt (for Biofuels in millions of litres)","2015","2015",611.6803063,,
"BRA","Brazil","FH","Fish","IM","Imports, kt (for Biofuels in millions of litres)","2016","2016",602.2140869,,
"BRA","Brazil","FH","Fish","IM","Imports, kt (for Biofuels in millions of litres)","2017","2017",594.5770687,,
"BRA","Brazil","FH","Fish","IM","Imports, kt (for Biofuels in millions of litres)","2018","2018",588.832169,,
"BRA","Brazil","FH","Fish","IM","Imports, kt (for Biofuels in millions of litres)","2019","2019",588.0666786,,
"BRA","Brazil","FH","Fish","QC","Consumption, kt (for Biofuels in millions of litres)","2015","2015",1926.804759,,
"BRA","Brazil","FH","Fish","QC","Consumption, kt (for Biofuels in millions of litres)","2016","2016",1951.437788,,
"BRA","Brazil","FH","Fish","QC","Consumption, kt (for Biofuels in millions of litres)","2017","2017",1985.28478,,
"BRA","Brazil","FH","Fish","QC","Consumption, kt (for Biofuels in millions of litres)","2018","2018",2017.315165,,
"BRA","Brazil","FH","Fish","QC","Consumption, kt (for Biofuels in millions of litres)","2019","2019",2044.302457,,
"BRA","Brazil","FH","Fish","EX","Exports, kt (for Biofuels in millions of litres)","2015","2015",59.9998532,,
"BRA","Brazil","FH","Fish","EX","Exports, kt (for Biofuels in millions of litres)","2016","2016",64.49736714,,
"BRA","Brazil","FH","Fish","EX","Exports, kt (for Biofuels in millions of litres)","2017","2017",69.15924467,,
"BRA","Brazil","FH","Fish","EX","Exports, kt (for Biofuels in millions of litres)","2018","2018",73.91568036,,
"BRA","Brazil","FH","Fish","EX","Exports, kt (for Biofuels in millions of litres)","2019","2019",79.58453309,,
"BRA","Brazil","FH","Fish","CR","Crush, kt","2015","2015",101.2171362,,
"BRA","Brazil","FH","Fish","CR","Crush, kt","2016","2016",102.3706336,,
"BRA","Brazil","FH","Fish","CR","Crush, kt","2017","2017",103.3262319,,
"BRA","Brazil","FH","Fish","CR","Crush, kt","2018","2018",104.8870015,,
"BRA","Brazil","FH","Fish","CR","Crush, kt","2019","2019",106.4754149,,
"BRA","Brazil","FH","Fish","FO","Food, kt","2015","2015",1825.587623,,
"BRA","Brazil","FH","Fish","FO","Food, kt","2016","2016",1849.067154,,
"BRA","Brazil","FH","Fish","FO","Food, kt","2017","2017",1881.958548,,
"BRA","Brazil","FH","Fish","FO","Food, kt","2018","2018",1912.428163,,
"BRA","Brazil","FH","Fish","FO","Food, kt","2019","2019",1937.827042,,
"BRA","Brazil","FH","Fish","OU","Other use, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","FH","Fish","OU","Other use, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","FH","Fish","OU","Other use, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","FH","Fish","OU","Other use, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","FH","Fish","OU","Other use, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","FH","Fish","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",6254.894612,,
"BRA","Brazil","FH","Fish","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",6957.298858,,
"BRA","Brazil","FH","Fish","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",7952.661804,,
"BRA","Brazil","FH","Fish","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",9046.118068,,
"BRA","Brazil","FH","Fish","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",10257.54761,,
"BRA","Brazil","FH","Fish","PC","Consumption per capita, kg","2015","2015",8.980038804,,
"BRA","Brazil","FH","Fish","PC","Consumption per capita, kg","2016","2016",9.027423428,,
"BRA","Brazil","FH","Fish","PC","Consumption per capita, kg","2017","2017",9.122107514,,
"BRA","Brazil","FH","Fish","PC","Consumption per capita, kg","2018","2018",9.206160634,,
"BRA","Brazil","FH","Fish","PC","Consumption per capita, kg","2019","2019",9.267093472,,
"BRA","Brazil","FHC","Fish from capture","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",716.6822535,,
"BRA","Brazil","FHC","Fish from capture","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",727.323789,,
"BRA","Brazil","FHC","Fish from capture","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",740.7279479,,
"BRA","Brazil","FHC","Fish from capture","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",756.1016367,,
"BRA","Brazil","FHC","Fish from capture","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",773.2165451,,
"BRA","Brazil","FHA","Fish from aquaculture","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",658.4420521,,
"BRA","Brazil","FHA","Fish from aquaculture","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",686.397279,,
"BRA","Brazil","FHA","Fish from aquaculture","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",719.1390082,,
"BRA","Brazil","FHA","Fish from aquaculture","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",746.2970396,,
"BRA","Brazil","FHA","Fish from aquaculture","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",762.6037666,,
"BRA","Brazil","FHA","Fish from aquaculture","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",6549.48938,,
"BRA","Brazil","FHA","Fish from aquaculture","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",7237.283232,,
"BRA","Brazil","FHA","Fish from aquaculture","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",8211.339693,,
"BRA","Brazil","FHA","Fish from aquaculture","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",9290.582398,,
"BRA","Brazil","FHA","Fish from aquaculture","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",10508.89291,,
"BRA","Brazil","FM","Fish meal","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",46.35272189,,
"BRA","Brazil","FM","Fish meal","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",46.94957092,,
"BRA","Brazil","FM","Fish meal","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",47.4975275,,
"BRA","Brazil","FM","Fish meal","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",48.1578915,,
"BRA","Brazil","FM","Fish meal","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",48.74168268,,
"BRA","Brazil","FM","Fish meal","IM","Imports, kt (for Biofuels in millions of litres)","2015","2015",7.076043323,,
"BRA","Brazil","FM","Fish meal","IM","Imports, kt (for Biofuels in millions of litres)","2016","2016",7.002240507,,
"BRA","Brazil","FM","Fish meal","IM","Imports, kt (for Biofuels in millions of litres)","2017","2017",8.090844872,,
"BRA","Brazil","FM","Fish meal","IM","Imports, kt (for Biofuels in millions of litres)","2018","2018",8.111147829,,
"BRA","Brazil","FM","Fish meal","IM","Imports, kt (for Biofuels in millions of litres)","2019","2019",8.071015317,,
"BRA","Brazil","FM","Fish meal","QC","Consumption, kt (for Biofuels in millions of litres)","2015","2015",51.42876521,,
"BRA","Brazil","FM","Fish meal","QC","Consumption, kt (for Biofuels in millions of litres)","2016","2016",51.95181143,,
"BRA","Brazil","FM","Fish meal","QC","Consumption, kt (for Biofuels in millions of litres)","2017","2017",53.58837237,,
"BRA","Brazil","FM","Fish meal","QC","Consumption, kt (for Biofuels in millions of litres)","2018","2018",54.26903933,,
"BRA","Brazil","FM","Fish meal","QC","Consumption, kt (for Biofuels in millions of litres)","2019","2019",54.812698,,
"BRA","Brazil","FM","Fish meal","ST","Ending stocks, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","FM","Fish meal","ST","Ending stocks, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","FM","Fish meal","ST","Ending stocks, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","FM","Fish meal","ST","Ending stocks, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","FM","Fish meal","ST","Ending stocks, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","FM","Fish meal","EX","Exports, kt (for Biofuels in millions of litres)","2015","2015",2,,
"BRA","Brazil","FM","Fish meal","EX","Exports, kt (for Biofuels in millions of litres)","2016","2016",2,,
"BRA","Brazil","FM","Fish meal","EX","Exports, kt (for Biofuels in millions of litres)","2017","2017",2,,
"BRA","Brazil","FM","Fish meal","EX","Exports, kt (for Biofuels in millions of litres)","2018","2018",2,,
"BRA","Brazil","FM","Fish meal","EX","Exports, kt (for Biofuels in millions of litres)","2019","2019",2,,
"BRA","Brazil","FM","Fish meal","YLD","Yield","2015","2015",0.24203854,,
"BRA","Brazil","FM","Fish meal","YLD","Yield","2016","2016",0.2434271,,
"BRA","Brazil","FM","Fish meal","YLD","Yield","2017","2017",0.244815659,,
"BRA","Brazil","FM","Fish meal","YLD","Yield","2018","2018",0.246204219,,
"BRA","Brazil","FM","Fish meal","YLD","Yield","2019","2019",0.247592778,,
"BRA","Brazil","FM","Fish meal","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",4012.46642,,
